Appliances	dT_out6	dT_kitchen	dRH_kitchen	dT_living	dT_laundry
106.6667	0.5078	0.0333	-2.9000	-0.2799	-0.0010
130.0000	-0.3764	-0.1111	-0.9767	-0.2810	-0.8818
111.6667	-0.6181	-0.0789	0.2236	-0.2643	-0.6167
241.6667	-0.6744	-0.0672	0.1992	-0.2521	-0.1317
166.6667	-1.0431	0.0939	6.0656	-0.4222	0.4978
90.0000	0.3464	-0.2544	-6.1350	-0.5112	0.2311
86.6667	-2.8222	-0.1600	0.2456	-0.3692	0.0122
75.0000	-2.0369	-0.1122	0.3922	-0.3360	-0.0092
61.6667	-0.5069	-0.1311	0.9024	-0.2651	-0.0295
48.3333	-1.1517	-0.2017	1.0376	-0.2769	0.0386
53.3333	-1.3240	-0.1333	0.3400	-0.2987	0.0643
55.0000	-1.0582	-0.1817	0.2017	-0.2614	0.0905
51.6667	-0.3678	-0.0700	0.1283	-0.2348	0.0692
40.0000	-0.1422	-0.0700	0.1533	-0.2040	0.0171
51.6667	0.2444	-0.1000	0.0822	-0.1738	-0.0411
56.6667	0.8146	-0.0889	0.1336	-0.1033	0.0300
51.6667	0.9965	-0.1150	0.1003	0.0386	0.0600
93.3333	2.4089	0.0061	1.0150	0.4923	0.0914
118.3333	3.8722	0.0336	-0.0422	2.0577	0.2000
101.6667	0.7956	0.0397	1.0689	-0.3613	-0.2360
108.3333	1.1483	-0.1711	-2.4333	-0.3770	-0.5016
105.0000	0.9475	-0.1378	-0.3022	0.5986	0.0719
96.6667	0.9264	0.0236	0.6079	0.5281	0.1362
136.6667	0.9422	0.1114	-0.3846	0.1597	0.1414
88.3333	0.3046	0.0944	-0.2550	0.0432	-0.0044
93.3333	-0.2029	0.1039	0.0478	-0.0948	0.0111
143.3333	-1.2839	0.0000	-0.0117	-0.4032	0.0787
236.6667	-1.7044	0.0000	0.3178	-0.4352	0.0113
98.3333	-0.9889	0.0889	2.2378	-0.2395	-0.0300
96.6667	-1.3011	0.0111	-0.1372	-0.2114	-0.0210
246.6667	-0.6612	0.0000	0.4244	-0.2377	0.1220
203.3333	-0.3026	-0.0833	0.5189	-0.1864	1.3969
86.6667	-0.4850	-0.0778	0.4878	-0.2446	0.3195
83.3333	-0.2335	-0.1478	0.5828	-0.2316	-0.3583
61.6667	-0.0810	-0.1133	-0.0589	-0.2188	-0.2038
53.3333	-0.1358	-0.0889	0.3244	-0.1476	-0.1729
56.6667	-0.1797	-0.0833	0.0589	-0.1393	-0.0867
53.3333	-0.2617	-0.0606	0.0300	-0.1083	-0.0967
55.0000	-0.0143	-0.0550	-0.0407	-0.1321	-0.2398
51.6667	0.2371	-0.0889	-0.1071	-0.0660	-0.1060
53.3333	0.1100	-0.0411	0.0078	-0.0836	0.0410
61.6667	0.3318	-0.0600	0.0778	0.0000	0.0946
88.3333	1.3593	0.1325	1.0292	0.1990	-0.2863
70.0000	0.9956	0.0464	-0.0025	0.2130	-0.0748
148.3333	1.2472	-0.0389	0.1522	0.2326	-0.1318
103.3333	2.5506	-0.0500	-1.0981	0.4938	0.1140
206.6667	0.7244	0.0789	-1.0764	0.8337	0.0429
266.6667	0.5656	0.2956	1.4356	0.5655	0.0871
88.3333	1.2267	0.2989	-0.2619	0.0705	-0.2447
111.6667	0.5217	0.1089	-3.0714	-0.0880	-0.4295
88.3333	-0.0100	0.0278	-2.6278	-0.2330	0.1523
243.3333	-0.1928	-0.0833	0.6750	0.1676	0.0283
155.0000	-0.6162	0.0236	5.4712	-0.0785	-0.0195
115.0000	-1.2399	-0.0069	-1.5085	-0.0299	0.1988
96.6667	-2.8340	-0.0700	-0.6222	-0.3154	0.0228
68.3333	-1.6417	-0.0844	-0.1978	-0.3180	-0.1119
46.6667	-0.8632	-0.0972	0.5439	-0.3613	-0.0410
60.0000	-0.6229	-0.1317	0.1733	-0.3139	-0.1224
50.0000	-0.1209	-0.1000	0.5522	-0.2637	0.1539
55.0000	-0.1450	-0.1600	0.0683	-0.2122	0.1632
51.6667	-0.1327	-0.0889	0.0367	-0.1327	0.0495
53.3333	-0.3513	-0.0111	0.1378	-0.1308	0.0976
53.3333	-0.7915	-0.0650	0.1317	-0.1250	-0.0343
58.3333	-0.6992	-0.0150	0.1489	-0.1233	-0.1273
56.6667	0.9157	0.0550	-0.0811	0.0856	-0.2433
65.0000	2.2919	0.0472	0.5051	0.6167	-0.1122
56.6667	3.5170	0.1022	0.2188	2.1572	0.0243
51.6667	1.8673	0.1411	0.0333	2.6456	0.1397
53.3333	2.4658	0.1472	-0.0333	1.1583	-0.0145
51.6667	1.2245	0.2011	-0.0611	0.0561	0.0360
53.3333	-0.2001	0.1572	0.0061	-0.5688	0.0448
41.6667	1.3835	0.1683	-0.1000	-0.3462	0.0744
53.3333	0.0653	0.1161	-0.1550	-0.3900	0.0048
51.6667	0.4583	0.0933	-0.1033	-0.3863	0.0215
66.6667	-1.3434	0.0367	-0.3589	-0.4270	0.0833
153.3333	-0.6248	-0.0856	-0.4035	-0.4979	-0.0969
100.0000	-0.9448	0.0611	2.6985	-0.2098	0.1069
123.3333	0.2258	-0.0611	-1.1289	-0.3015	0.0700
118.3333	-2.9311	0.0000	0.3042	-0.4232	0.0581
65.0000	-3.2301	-0.0444	0.2986	-0.4132	-0.1734
46.6667	0.1669	-0.1156	0.1000	-0.4408	0.0406
55.0000	0.3217	-0.0967	-0.3900	-0.3776	-0.0507
51.6667	-1.6471	-0.1461	-0.1133	-0.2388	0.1936
53.3333	-2.1748	-0.1472	-0.1239	-0.2531	0.0631
55.0000	-0.1718	-0.0700	-0.1167	-0.2826	0.0709
51.6667	0.3838	-0.0650	-0.1567	-0.2388	-0.0469
51.6667	0.5154	-0.1050	-0.0061	-0.1833	0.0600
65.0000	0.3133	0.0444	0.4911	-0.1008	-0.1789
70.0000	0.7812	0.0556	0.4436	0.0157	-0.1997
53.3333	1.9643	0.0250	0.2386	0.2267	-0.0214
61.6667	3.0250	0.0250	0.2311	0.6474	-0.0222
65.0000	2.9472	0.0900	0.7292	1.6960	-0.0378
58.3333	-1.0104	-0.0389	-0.2081	-0.4846	-0.4244
70.0000	1.9371	-0.1011	-0.0067	0.3622	-0.1200
56.6667	0.6178	0.0000	-0.4044	0.3644	0.2964
86.6667	0.5650	0.0000	-0.3017	0.2456	0.1531
81.6667	0.0228	0.0550	-0.5106	0.1533	0.1050
83.3333	-0.3728	0.1478	-0.4456	-0.0167	0.0056
105.0000	-1.6161	0.0972	0.1292	-0.1378	0.0222
118.3333	-3.5067	0.1000	1.6775	-0.3860	-0.0778
178.3333	-1.1233	0.0444	0.3611	-0.3424	0.0556
143.3333	-0.8858	0.0125	0.6504	-0.3920	0.0444
223.3333	-1.9725	0.0319	0.0007	-0.3413	-0.0278
81.6667	-0.9861	-0.0111	-0.5567	-0.3027	-0.0222
51.6667	-0.9986	-0.0389	-0.5944	-0.3493	0.1417
56.6667	-1.0114	-0.0500	-0.5425	-0.3026	0.0183
51.6667	-0.8878	-0.1022	-0.3542	-0.2977	0.1000
51.6667	-0.3375	-0.1300	-0.3211	-0.2742	-0.0333
50.0000	0.1931	-0.1367	-0.2235	-0.2156	0.0333
51.6667	-0.1433	-0.1256	-0.0843	-0.1695	-0.0389
56.6667	-0.3651	-0.0889	-0.1150	-0.1022	-0.0583
55.0000	-0.4160	-0.0056	0.1508	-0.1078	-0.3050
58.3333	0.7065	0.0000	-0.2292	0.1289	-0.2000
50.0000	2.5240	-0.0244	0.0422	0.6390	0.2111
53.3333	3.1767	-0.0122	0.3233	1.3160	0.0936
36.6667	1.9575	0.0260	0.2828	0.7139	-0.0069
55.0000	2.2564	0.1329	0.3150	2.4119	-0.0256
51.6667	-0.2311	0.0778	-0.0622	-0.4253	0.0200
55.0000	1.2789	0.0983	-0.1067	-0.2933	0.0833
50.0000	-0.5164	0.1283	-0.0900	-0.2600	0.0411
63.3333	2.1369	0.1511	-0.1789	-0.1222	0.1411
81.6667	0.0061	0.2512	-0.4182	-0.0904	0.0444
90.0000	0.3521	0.1710	-0.6546	-0.1433	0.0389
208.3333	0.1670	0.0222	-1.3256	-0.2785	-0.0167
120.0000	-1.2147	-0.0406	2.2572	-0.3195	-0.0611
98.3333	-1.8441	-0.1683	-1.4500	-0.5741	-0.1433
118.3333	-2.3104	-0.1800	1.1022	-0.4883	-0.1378
66.6667	-2.0656	-0.1222	0.7289	-0.1464	0.0433
50.0000	-1.9839	-0.0844	-0.0564	-0.2838	0.0667
56.6667	-1.0622	-0.1089	-0.1842	-0.3358	-0.0050
51.6667	-0.8561	-0.0928	-0.0956	-0.2930	0.1761
51.6667	-0.5778	-0.1083	-0.0494	-0.2551	0.0819
36.6667	1.2656	-0.0944	-0.0711	-0.2208	0.0347
58.3333	0.4911	-0.0956	0.1333	-0.1242	-0.0333
51.6667	0.5421	-0.0367	0.2489	-0.0526	0.0556
61.6667	0.3313	0.0061	0.8586	-0.0576	-0.0611
66.6667	0.8933	0.1039	0.6486	0.1260	-0.1183
80.0000	1.5383	-0.0428	0.0200	0.2810	-0.1183
126.6667	2.2606	-0.0672	0.4211	0.6481	-0.0122
73.3333	0.3256	0.0122	0.4617	0.0573	0.0000
81.6667	-0.0722	0.0000	0.5667	-0.0225	0.0000
73.3333	0.0961	0.0408	0.7431	0.1143	0.0978
71.6667	1.9061	0.1347	1.0508	0.3464	-0.0856
61.6667	0.7917	-0.0167	0.7122	0.3550	0.1367
60.0000	-0.1840	0.0056	0.0994	0.1076	0.0167
46.6667	1.9712	0.0194	0.1786	0.4407	0.0444
48.3333	0.4222	0.1328	-0.3964	0.1119	-0.0444
75.0000	-0.2219	0.1500	-0.9444	0.0309	-0.0556
78.3333	-0.7492	0.1589	-0.4519	-0.0014	0.1500
65.0000	-0.0011	0.0556	-0.7308	-0.2345	0.0156
70.0000	-3.9603	-0.0833	-0.4094	-0.4030	-0.2450
65.0000	-2.1231	-0.0306	0.2928	-0.4042	-0.0403
53.3333	-0.8978	-0.1128	0.2883	-0.3321	0.2197
45.0000	0.1203	-0.1167	-0.0444	-0.2621	0.1800
48.3333	-0.1753	-0.0511	0.2122	-0.1677	0.0156
51.6667	0.2006	-0.1056	0.2717	-0.1648	0.0944
56.6667	-0.2956	-0.0561	0.2628	-0.1056	0.0672
48.3333	-0.5544	-0.1006	0.1733	-0.0906	0.0428
56.6667	-0.2344	-0.0367	0.1289	-0.1050	0.0444
51.6667	0.4072	0.0000	0.0444	-0.0722	0.0556
60.0000	1.1322	-0.0222	0.0333	0.0983	0.0111
56.6667	1.8811	0.1011	1.0681	0.5969	-0.1678
208.3333	3.4172	0.1033	1.8053	2.4992	-0.4733
310.0000	2.7467	-0.0611	1.1100	1.3667	-0.0906
383.3333	0.8633	-0.0067	0.6222	-0.5222	1.0676
431.6667	0.5168	0.1399	1.0110	-0.0278	0.4488
228.3333	0.2799	0.2983	-0.6713	0.0111	0.1270
343.3333	0.4412	0.3163	-0.9849	0.0000	0.0889
303.3333	0.4412	0.3163	-0.9849	0.0000	0.0889
361.6667	0.4412	0.3163	-0.9849	0.0000	0.0889
100.0000	0.4412	0.3163	-0.9849	0.0000	0.0889
95.0000	0.2036	0.1872	-0.5380	-0.0285	0.0376
125.0000	-0.3903	-0.0345	0.4088	-0.0998	0.0396
108.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
95.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
135.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
73.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
148.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
60.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
56.6667	-0.4141	-0.0273	0.4195	-0.1027	0.0605
51.6667	-0.4141	-0.0273	0.4195	-0.1027	0.0605
53.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
55.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
50.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
58.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
63.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
190.0000	-0.4141	-0.0273	0.4195	-0.1027	0.0605
113.3333	-0.4141	-0.0273	0.4195	-0.1027	0.0605
201.6667	-0.4141	-0.0273	0.4195	-0.1027	0.0605
343.3333	-0.3942	-0.0204	0.3589	-0.0898	0.0861
126.6667	0.4200	0.0774	-0.3507	0.2226	0.4179
103.3333	1.3356	0.1800	-0.5317	0.3106	-0.8494
106.6667	-0.4653	0.0167	-0.5969	0.1206	-0.3981
96.6667	0.6919	-0.0000	-0.2131	0.1172	-0.1408
88.3333	0.9278	0.0222	-0.1822	0.2089	-0.2689
265.0000	-1.5889	0.0393	0.1576	-0.1294	-0.1544
120.0000	-2.0433	0.1507	0.8385	-0.1611	0.1583
96.6667	-2.6667	0.0122	-1.0822	-0.2856	-0.0956
116.6667	-1.8444	0.0092	-1.2817	-0.2778	-0.3322
88.3333	-0.7179	-0.0325	-0.6967	-0.2939	0.0206
78.3333	-0.4199	-0.0978	-0.6111	-0.3467	0.0467
60.0000	-0.0922	-0.1367	-0.6000	-0.2561	0.1744
58.3333	-0.1256	-0.1283	-0.3661	-0.1967	0.1561
51.6667	-0.3222	-0.1317	-0.3489	-0.1822	0.0300
58.3333	-0.1922	-0.1394	-0.2789	-0.1500	0.0000
51.6667	-0.0692	-0.1061	-0.1783	-0.1372	0.0150
50.0000	-0.0153	-0.1178	-0.0833	-0.1017	-0.0500
66.6667	0.0933	-0.0700	0.2311	-0.0722	-0.1633
60.0000	0.5353	0.0367	0.0122	0.0278	-0.3678
56.6667	0.6469	0.0622	0.0828	0.0644	-0.1256
51.6667	-0.0011	0.0389	-0.0122	0.0700	-0.1383
55.0000	0.1685	0.0111	-0.0878	0.1832	-0.0550
51.6667	2.0660	0.0000	-0.0250	0.4896	-0.0194
56.6667	-0.4728	0.0000	-0.0100	0.0878	-0.0361
61.6667	2.1511	0.0000	0.3744	0.5781	0.0933
56.6667	1.7739	0.0978	-0.8165	0.6692	0.1611
58.3333	-0.0967	0.1828	-0.4724	0.3878	0.1111
73.3333	-0.1604	0.1128	-0.1122	0.1600	0.0200
156.6667	0.0260	0.1067	-0.5200	0.0333	0.0350
380.0000	-0.4871	0.0967	0.8369	-0.1033	0.0350
123.3333	-0.9619	0.6867	1.1075	0.0161	0.1611
120.0000	0.7279	-0.1033	-2.4700	-0.3583	-0.0122
105.0000	-2.5656	-0.0939	-0.7303	-0.3578	-0.1878
68.3333	-2.3985	-0.1250	-0.2319	-0.4011	-0.0511
63.3333	-0.7215	-0.1817	0.0350	-0.4400	0.0606
58.3333	0.1189	-0.1400	0.1283	-0.3128	0.1600
50.0000	0.1022	-0.1617	-0.0564	-0.2244	0.0550
56.6667	-0.2333	-0.1389	0.0097	-0.1583	-0.0856
55.0000	-0.2467	-0.1367	-0.0122	-0.1467	0.0122
53.3333	-0.1233	-0.1189	-0.0800	-0.1522	0.0107
53.3333	-0.1017	-0.1333	0.0078	-0.0733	-0.0229
106.6667	-0.0100	-0.0500	0.2217	-0.0667	-0.1394
71.6667	0.2224	0.0000	0.0424	0.0111	-0.3578
161.6667	0.5349	0.0111	-1.2407	0.0439	-0.2150
56.6667	0.5678	0.0444	-0.1511	0.2317	-0.1222
38.3333	0.2758	0.0444	-0.1133	0.1000	-0.0689
66.6667	0.6986	0.0042	-1.1776	0.1800	-0.1128
101.6667	1.4444	-0.1042	-1.5679	0.2772	0.1650
128.3333	1.3272	0.0500	0.2800	0.5267	0.1222
118.3333	1.0318	0.1422	0.1128	0.5489	0.0389
150.0000	-0.0139	0.1422	-1.1528	0.2717	0.0700
141.6667	0.1315	0.0344	-1.3978	0.0478	-0.0200
141.6667	0.0742	-0.0011	0.1644	0.0178	-0.0200
203.3333	-0.5419	0.1183	1.0928	0.0700	-0.0200
136.6667	-1.0342	0.2000	1.6439	-0.1517	0.0928
123.3333	0.5781	0.0389	-0.4189	-0.1750	0.1850
96.6667	-3.1583	-0.0250	-0.3081	-0.3489	-0.1844
76.6667	-1.9500	-0.0889	-0.3208	-0.3938	-0.1256
61.6667	-1.0547	-0.1011	-0.2778	-0.4185	0.0222
58.3333	-0.4406	-0.1806	0.1194	-0.3178	0.0150
53.3333	-0.4144	-0.1250	0.0867	-0.2844	0.1583
53.3333	-0.8209	-0.1322	0.0244	-0.1922	0.0167
56.6667	-1.5339	-0.0906	-0.0367	-0.1939	0.1039
48.3333	-0.9533	-0.1583	-0.0275	-0.2211	-0.0764
55.0000	-0.1158	-0.1244	-0.0253	-0.2167	-0.0386
55.0000	0.3147	-0.0878	-0.0378	-0.2194	-0.2189
55.0000	1.4989	-0.1194	-1.3700	-0.1267	-0.4583
65.0000	1.9950	-0.1017	0.6533	0.1369	0.0583
83.3333	1.9583	-0.0111	0.4778	0.3014	-0.0150
90.0000	2.1814	-0.0111	-0.2772	1.3300	0.1172
78.3333	1.9231	0.0344	0.5039	1.7828	0.0644
50.0000	1.3000	-0.0122	-1.6900	0.4433	-0.0233
60.0000	0.2862	0.0489	-0.3544	0.0244	0.0722
71.6667	0.0726	0.1722	-0.2769	-0.1522	0.0953
80.0000	0.6556	0.1989	-0.0642	-0.0899	0.0292
80.0000	1.0342	0.2789	0.3856	0.0665	0.0000
231.6667	-0.0001	0.2007	-0.1685	-0.1494	-0.0124
118.3333	0.5687	0.2104	-0.5660	-0.2078	0.0862
156.6667	0.0874	-0.0019	-0.1312	-0.3245	-0.2456
118.3333	-0.4383	-0.0506	-0.0669	-0.2046	-0.0789
190.0000	-0.6122	-0.0701	0.3966	-0.1017	0.0125
56.6667	-0.6122	-0.0701	0.3966	-0.1017	0.0125
53.3333	-0.6122	-0.0701	0.3966	-0.1017	0.0125
53.3333	-0.6122	-0.0701	0.3966	-0.1017	0.0125
53.3333	-0.6122	-0.0701	0.3966	-0.1017	0.0125
55.0000	-0.6122	-0.0701	0.3966	-0.1017	0.0125
50.0000	-0.6122	-0.0701	0.3966	-0.1017	0.0125
56.6667	-0.6122	-0.0701	0.3966	-0.1017	0.0125
50.0000	-0.6122	-0.0701	0.3966	-0.1017	0.0125
56.6667	-0.6122	-0.0701	0.3966	-0.1017	0.0125
61.6667	-0.6122	-0.0701	0.3966	-0.1017	0.0125
100.0000	-0.1734	-0.0643	0.3536	0.2271	-0.0408
156.6667	3.0881	-0.0228	0.7572	2.8060	-0.1907
276.6667	2.7665	0.0014	1.0190	1.8316	0.1072
265.0000	1.3733	0.0153	-0.3579	0.2410	0.8331
243.3333	0.9433	0.1961	-0.2433	-0.3176	0.4369
221.6667	0.6200	0.2422	-0.8056	-0.5929	0.6867
75.0000	0.9358	0.1561	-0.3956	-0.4947	0.1422
68.3333	1.2625	0.0000	-0.2922	-0.4139	-0.4422
61.6667	0.9678	0.0000	-0.0689	-0.3182	-0.2417
495.0000	0.3032	0.0828	1.1706	-0.1044	-0.2000
440.0000	-0.2555	0.1072	1.3733	-0.2276	0.9715
215.0000	-0.4127	-0.0333	-1.5156	-0.4984	0.7124
223.3333	-0.9875	0.0222	0.9425	-0.1164	0.5444
91.6667	-2.8714	0.0722	1.0881	-0.1974	-0.5821
76.6667	-2.4658	0.0489	0.0644	-0.2971	-0.9218
70.0000	-1.5164	0.0000	-0.1233	-0.3862	-0.0267
65.0000	-0.8692	-0.0794	-0.0717	-0.3391	-0.0600
60.0000	-0.4897	-0.1028	0.1517	-0.2910	0.0750
58.3333	-0.1739	-0.1028	-0.0678	-0.2666	0.0000
50.0000	-0.2557	-0.0817	0.1286	-0.1717	-0.0200
58.3333	-0.3215	-0.0556	0.0825	-0.1436	-0.0700
58.3333	-0.2367	-0.0778	0.0833	-0.1226	-0.0111
58.3333	-0.3822	-0.1022	0.0767	-0.1114	-0.0167
63.3333	0.8089	0.0306	0.3767	0.0279	-0.3744
111.6667	1.6261	0.0350	0.0722	0.1757	-0.4967
130.0000	2.5917	-0.2000	1.8600	0.0363	0.0722
251.6667	3.4678	-0.1311	-0.0322	1.9745	0.2044
251.6667	1.7000	0.2033	0.8533	2.1315	0.7704
310.0000	0.5767	0.4256	0.0244	0.2234	0.8396
185.0000	0.9050	0.4706	-0.3258	-0.1260	0.8294
265.0000	0.9078	0.4856	-0.0103	-0.0719	-0.1644
101.6667	-0.0289	0.3272	-1.1894	-0.1501	0.0450
76.6667	0.7122	-0.0444	-0.9613	-0.2666	-0.1578
135.0000	-0.1406	-0.0122	0.5724	-0.1548	-0.2867
180.0000	-1.6978	0.0456	0.5333	-0.2278	-0.7889
430.0000	-3.4144	-0.0333	-0.1833	-0.5079	-0.3411
